t,V_m,V_e
-0.0125,1.76,2.08
-0.012490000000000001,1.76,2.08
-0.012480000000000002,1.76,2.08
-0.01247,1.84,2.08
-0.01246,1.84,2.16
-0.012450000000000001,1.84,2.16
-0.012440000000000001,1.92,2.16
-0.01243,2.0,2.24
-0.01242,1.92,2.24
-0.012410000000000001,2.0,2.24
-0.012400000000000001,2.0,2.24
-0.01239,2.0,2.24
-0.01238,2.08,2.32
-0.01237,2.08,2.4
-0.012360000000000001,2.08,2.4
-0.01235,2.16,2.4
-0.01234,2.08,2.4
-0.01233,2.16,2.4
-0.012320000000000001,2.16,2.48
-0.012310000000000001,2.16,2.48
-0.0123,2.24,2.48
-0.01229,2.24,2.56
-0.012280000000000001,2.24,2.48
-0.012270000000000001,2.32,2.56
-0.01226,2.32,2.56
-0.01225,2.32,2.56
-0.012240000000000001,2.32,2.56
-0.012230000000000001,2.4,2.56
-0.01222,2.32,2.56
-0.01221,2.4,2.56
-0.0122,2.4,2.64
-0.012190000000000001,2.4,2.64
-0.01218,2.4,2.56
-0.01217,2.4,2.64
-0.01216,2.48,2.64
-0.012150000000000001,2.4,2.72
-0.012140000000000001,2.4,2.64
-0.01213,2.48,2.72
-0.01212,2.48,2.64
-0.012110000000000001,2.48,2.72
-0.012100000000000001,2.48,2.64
-0.01209,2.48,2.64
-0.01208,2.56,2.72
-0.01207,2.56,2.72
-0.012060000000000001,2.56,2.72
-0.01205,2.56,2.64
-0.01204,2.56,2.64
-0.01203,2.56,2.72
-0.012020000000000001,2.56,2.72
-0.01201,2.64,2.72
-0.012,2.64,2.72
-0.01199,2.64,2.72
-0.011980000000000001,2.64,2.72
-0.011970000000000001,2.64,2.72
-0.01196,2.64,2.72
-0.01195,2.64,2.64
-0.011940000000000001,2.64,2.64
-0.011930000000000001,2.56,2.72
-0.01192,2.56,2.72
-0.01191,2.64,2.64
-0.0119,2.64,2.56
-0.011890000000000001,2.64,2.72
-0.01188,2.64,2.64
-0.01187,2.64,2.64
-0.01186,2.56,2.64
-0.011850000000000001,2.64,2.64
-0.01184,2.56,2.64
-0.01183,2.64,2.64
-0.01182,2.56,2.56
-0.011810000000000001,2.56,2.56
-0.011800000000000001,2.56,2.56
-0.01179,2.56,2.56
-0.01178,2.56,2.56
-0.011770000000000001,2.56,2.48
-0.011760000000000001,2.56,2.48
-0.01175,2.56,2.48
-0.01174,2.48,2.48
-0.01173,2.56,2.48
-0.011720000000000001,2.48,2.48
-0.01171,2.48,2.4
-0.0117,2.48,2.4
-0.01169,2.48,2.4
-0.011680000000000001,2.48,2.4
